"id","startDate","index","distance","elapsedTime","timePerMile"
5848872533,"2021-08-25",6,1609.7,451,450.9
5848872533,"2021-08-25",7,1609.3,466,466.01
5848872533,"2021-08-25",8,1608.5,469,469.24
5848872533,"2021-08-25",9,1609.8,464,463.87
5848872533,"2021-08-25",10,482.9,125,416.58
5859675056,"2021-08-27",1,1612.3,453,452.17
5859675056,"2021-08-27",2,1609.4,453,452.98
5859675056,"2021-08-27",3,1607.4,456,456.55
5859675056,"2021-08-27",4,1610.5,508,507.63
5859675056,"2021-08-27",5,1608.7,461,461.18
5859675056,"2021-08-27",6,1610.5,453,452.67
5859675056,"2021-08-27",7,1608.3,472,472.31
5859675056,"2021-08-27",8,1615.1,476,474.3
5859675056,"2021-08-27",9,818.3,229,450.37
5864425177,"2021-08-28",1,1609.9,429,428.85
5864425177,"2021-08-28",2,1609.9,435,434.85
5864425177,"2021-08-28",3,1611.9,466,465.26
5864425177,"2021-08-28",4,1607.5,459,459.53
5864425177,"2021-08-28",5,1618.7,470,467.28
5864425177,"2021-08-28",6,1599.5,457,459.81
5864425177,"2021-08-28",7,1610.6,452,451.65
5864425177,"2021-08-28",8,1608,461,461.38
5864425177,"2021-08-28",9,1610.8,449,448.59
5864425177,"2021-08-28",10,211.7,54,410.51
5875445923,"2021-08-30",1,1611.4,451,450.42
5875445923,"2021-08-30",2,1609,451,451.1
5875445923,"2021-08-30",3,1609.9,456,455.84
5875445923,"2021-08-30",4,1610.8,454,453.59
5875445923,"2021-08-30",5,1608.9,462,462.13
5875445923,"2021-08-30",6,1607.1,483,483.67
5875445923,"2021-08-30",7,1611.9,495,494.21
5875445923,"2021-08-30",8,1607.5,457,457.52
5875445923,"2021-08-30",9,1611.1,485,484.47
5875445923,"2021-08-30",10,1608.2,447,447.32
5875445923,"2021-08-30",11,814,220,434.96
5886028823,"2021-09-01",1,1609.6,444,443.93
5886028823,"2021-09-01",2,1611.6,458,457.36
5886028823,"2021-09-01",3,1607.6,482,482.52
5886028823,"2021-09-01",4,1611.9,486,485.23
5886028823,"2021-09-01",5,1607.1,471,471.66
5886028823,"2021-09-01",6,1608.5,459,459.24
5886028823,"2021-09-01",7,1610,472,471.81
5886028823,"2021-09-01",8,1611.3,453,452.45
5886028823,"2021-09-01",9,682.7,187,440.82
5896855354,"2021-09-03",1,1610.1,445,444.79
5896855354,"2021-09-03",2,1611.7,461,460.32
5896855354,"2021-09-03",3,1609,469,469.1
5896855354,"2021-09-03",4,1609.3,479,479.01
5896855354,"2021-09-03",5,1607.1,471,471.66
5896855354,"2021-09-03",6,1610.9,466,465.55
5896855354,"2021-09-03",7,1608.2,515,515.37
5896855354,"2021-09-03",8,1608.5,453,453.24
5896855354,"2021-09-03",9,981.8,259,424.55
5901904546,"2021-09-04",1,1611.7,441,440.35
5901904546,"2021-09-04",2,1608.7,472,472.19
5901904546,"2021-09-04",3,1608.1,462,462.36
5901904546,"2021-09-04",4,1609.2,462,462.04
5901904546,"2021-09-04",5,1611.4,461,460.41
5901904546,"2021-09-04",6,1609.7,478,477.89
5901904546,"2021-09-04",7,1627.1,466,460.91
5901904546,"2021-09-04",8,1590.2,440,445.3
5901904546,"2021-09-04",9,1609.6,427,426.93
5901904546,"2021-09-04",10,105.6,25,381
5913478519,"2021-09-06",1,1610.8,448,447.59
5913478519,"2021-09-06",2,1611.3,455,454.45
5913478519,"2021-09-06",3,1607.9,483,483.43
5913478519,"2021-09-06",4,1608,480,480.4
5913478519,"2021-09-06",5,1610.4,480,479.68
5913478519,"2021-09-06",6,1610,470,469.81
5913478519,"2021-09-06",7,1610,469,468.81
5913478519,"2021-09-06",8,1609,448,448.09
5913478519,"2021-09-06",9,544.4,148,437.51
5924666218,"2021-09-08",1,1610.1,449,448.79
5924666218,"2021-09-08",2,1608.7,455,455.18
5924666218,"2021-09-08",3,1613.2,469,467.88
5924666218,"2021-09-08",4,1606.5,459,459.81
5924666218,"2021-09-08",5,1609.3,482,482.01
5924666218,"2021-09-08",6,1608.8,467,467.16
5924666218,"2021-09-08",7,1609.9,468,467.84
5924666218,"2021-09-08",8,1610.3,463,462.72
5924666218,"2021-09-08",9,497.5,133,430.24
5935414000,"2021-09-10",1,1609.5,431,430.96
5935414000,"2021-09-10",2,1611.3,441,440.46
5935414000,"2021-09-10",3,1608.8,436,436.15
5935414000,"2021-09-10",4,1610,442,441.82
5935414000,"2021-09-10",5,1609,467,467.1
5935414000,"2021-09-10",6,1609.1,453,453.07
5935414000,"2021-09-10",7,1608.8,445,445.15
5935414000,"2021-09-10",8,1610.9,440,439.57
5935414000,"2021-09-10",9,1607.2,420,420.56
5935414000,"2021-09-10",10,121.2,29,385.07
5940096327,"2021-09-11",1,1609.5,431,430.96
5940096327,"2021-09-11",2,1609.3,440,440.01
5940096327,"2021-09-11",3,1609.7,434,433.9
5940096327,"2021-09-11",4,1610.3,432,431.74
5940096327,"2021-09-11",5,1609.1,454,454.07
5940096327,"2021-09-11",6,1611.3,456,455.45
5940096327,"2021-09-11",7,1607.2,432,432.58
5940096327,"2021-09-11",8,1609.1,433,433.06
5940096327,"2021-09-11",9,1609.4,437,436.98
5940096327,"2021-09-11",10,1164.2,300,414.71
5951867768,"2021-09-13",1,1609.8,433,432.88
5951867768,"2021-09-13",2,1611.4,446,445.43
5951867768,"2021-09-13",3,1610.2,446,445.76
5951867768,"2021-09-13",4,1606.9,451,451.68
5951867768,"2021-09-13",5,1610.6,467,466.63
5951867768,"2021-09-13",6,1608.1,478,478.37
5951867768,"2021-09-13",7,1610.2,449,448.76
5951867768,"2021-09-13",8,1608.7,443,443.18
5951867768,"2021-09-13",9,457.2,119,418.88
5962481239,"2021-09-15",1,1609.5,459,458.95
5962481239,"2021-09-15",2,1611.9,470,469.25
5962481239,"2021-09-15",3,1609.4,488,487.98
5962481239,"2021-09-15",4,1606.9,533,533.81
5962481239,"2021-09-15",5,1610.3,492,491.71
5962481239,"2021-09-15",6,1609.6,563,562.91
5962481239,"2021-09-15",7,1609.8,466,465.87
5962481239,"2021-09-15",8,1610.7,445,444.62
5962481239,"2021-09-15",9,337.2,88,419.99
5972995292,"2021-09-17",1,1612.2,451,450.2
5972995292,"2021-09-17",2,1607.5,462,462.53
5972995292,"2021-09-17",3,1610.2,457,456.76
5972995292,"2021-09-17",4,1608.7,474,474.19
5972995292,"2021-09-17",5,1610,465,464.81
5972995292,"2021-09-17",6,1608.7,474,474.19
5972995292,"2021-09-17",7,1608.9,453,453.12
5972995292,"2021-09-17",8,1612.1,432,431.26
5972995292,"2021-09-17",9,40.4,10,398.35
5977664338,"2021-09-18",1,1611.7,481,480.3
5977664338,"2021-09-18",2,1607.6,461,461.5
5977664338,"2021-09-18",3,1610.5,500,499.64
5977664338,"2021-09-18",4,1609.5,707,706.93
5977664338,"2021-09-18",5,1610.1,516,515.76
5977664338,"2021-09-18",6,1610.7,501,500.58
5977664338,"2021-09-18",7,1608,463,463.39
5977664338,"2021-09-18",8,1033.5,283,440.68
5988983429,"2021-09-20",1,1610.3,446,445.73
5988983429,"2021-09-20",2,1611.9,462,461.27
5988983429,"2021-09-20",3,1607.2,470,470.63
5988983429,"2021-09-20",4,1609.3,470,470.01
5988983429,"2021-09-20",5,1610.8,479,478.57
5988983429,"2021-09-20",6,1607.6,461,461.5
5988983429,"2021-09-20",7,1610.2,463,462.75
5988983429,"2021-09-20",8,828.7,220,427.24
5999437823,"2021-09-22",1,1610.3,451,450.73
5999437823,"2021-09-22",2,1610.2,463,462.75
5999437823,"2021-09-22",3,1620.7,534,530.26
5999437823,"2021-09-22",4,1617.7,486,483.49
5999437823,"2021-09-22",5,1606.4,468,468.86
5999437823,"2021-09-22",6,1600.8,473,475.52
5999437823,"2021-09-22",7,1599.4,535,538.32
5999437823,"2021-09-22",8,1615.6,409,407.42
5999437823,"2021-09-22",9,25.8,6,374.27
6009797480,"2021-09-24",1,1610.2,435,434.77
6009797480,"2021-09-24",2,1608.7,434,434.17
6009797480,"2021-09-24",3,1611.2,454,453.48
6009797480,"2021-09-24",4,1610.7,435,434.63
6009797480,"2021-09-24",5,1609.2,485,485.04
6009797480,"2021-09-24",6,1609,425,425.09
6009797480,"2021-09-24",7,1608.5,459,459.24
6009797480,"2021-09-24",8,1610.2,420,419.78
6009797480,"2021-09-24",9,242,60,399.01
6014506857,"2021-09-25",1,1612.9,441,440.03
6014506857,"2021-09-25",2,1607.7,451,451.46
6014506857,"2021-09-25",3,1607.7,458,458.47
6014506857,"2021-09-25",4,1612.5,456,455.11
6014506857,"2021-09-25",5,1608.6,444,444.2
6014506857,"2021-09-25",6,1609,449,449.09
6014506857,"2021-09-25",7,1611.1,472,471.48
6014506857,"2021-09-25",8,1606.7,419,419.69
6014506857,"2021-09-25",9,443.5,114,413.67
6025893872,"2021-09-27",1,1610.1,464,463.78
6025893872,"2021-09-27",2,1611.6,461,460.35
6025893872,"2021-09-27",3,1607.6,551,551.6
6025893872,"2021-09-27",4,1608.2,474,474.34
6025893872,"2021-09-27",5,1611.8,530,529.19
6025893872,"2021-09-27",6,1608.6,516,516.24
6025893872,"2021-09-27",7,1610.6,436,435.66
6025893872,"2021-09-27",8,862,222,414.47
6036087143,"2021-09-29",1,1609.9,446,445.84
6036087143,"2021-09-29",2,1609.8,453,452.87
6036087143,"2021-09-29",3,1609,478,478.1
6036087143,"2021-09-29",4,1610,447,446.82
6036087143,"2021-09-29",5,1609.9,453,452.84
6036087143,"2021-09-29",6,1609.8,465,464.87
6036087143,"2021-09-29",7,1607.6,516,516.56
6036087143,"2021-09-29",8,1608.9,410,410.11
6036087143,"2021-09-29",9,217.6,51,377.19
6050236976,"2021-10-02",1,1612.1,449,448.23
6050236976,"2021-10-02",2,1608.1,479,479.37
6050236976,"2021-10-02",3,1608.8,494,494.17
6050236976,"2021-10-02",4,1610.3,470,469.72
6050236976,"2021-10-02",5,1609.8,470,469.87
6050236976,"2021-10-02",6,1607.9,483,483.43
6050236976,"2021-10-02",7,1609.1,476,476.07
6050236976,"2021-10-02",8,1610.9,463,462.55
6050236976,"2021-10-02",9,1608.9,435,435.12
6050236976,"2021-10-02",10,291.9,72,396.96
6055550668,"2021-10-03",1,1609.7,479,478.89
6055550668,"2021-10-03",2,1611.4,476,475.39
6055550668,"2021-10-03",3,1608.1,479,479.37
6055550668,"2021-10-03",4,1609.6,473,472.92
6055550668,"2021-10-03",5,1609.9,540,539.81
6055550668,"2021-10-03",6,1607.5,459,459.53
6055550668,"2021-10-03",7,1611.5,490,489.34
6055550668,"2021-10-03",8,1609.7,460,459.9
6055550668,"2021-10-03",9,722.8,199,443.08
6062926588,"2021-10-04",1,875.8,623,1144.8
6066777516,"2021-10-05",1,1612.7,432,431.1
6066777516,"2021-10-05",2,1609.6,433,432.93
6066777516,"2021-10-05",3,1607.6,453,453.49
6066777516,"2021-10-05",4,1609.7,459,458.9
6066777516,"2021-10-05",5,1610,444,443.82
6066777516,"2021-10-05",6,1609.9,429,428.85
6066777516,"2021-10-05",7,1607.9,468,468.42
6066777516,"2021-10-05",8,1402.7,368,422.21
6070562370,"2021-10-06",1,1609.9,440,439.85
6070562370,"2021-10-06",2,1610.5,454,453.67
6070562370,"2021-10-06",3,1610,460,459.81
6070562370,"2021-10-06",4,1608.6,444,444.2
6070562370,"2021-10-06",5,1608.3,434,434.28
6070562370,"2021-10-06",6,1611.9,467,466.26
6070562370,"2021-10-06",7,1606.8,459,459.73
6070562370,"2021-10-06",8,1603,418,419.65
6080415164,"2021-10-08",1,1610.7,450,449.62
6080415164,"2021-10-08",2,1609.8,482,481.86
6080415164,"2021-10-08",3,1608.2,486,486.34
6080415164,"2021-10-08",4,1609.5,455,454.95
6080415164,"2021-10-08",5,1609.8,457,456.87
6080415164,"2021-10-08",6,1610.7,426,425.64
6080415164,"2021-10-08",7,1607.2,408,408.54
6080415164,"2021-10-08",8,1609.5,417,416.96
6080415164,"2021-10-08",9,87.1,22,406.49
6084954538,"2021-10-09",1,1610.5,459,458.67
6084954538,"2021-10-09",2,1608.5,462,462.24
6084954538,"2021-10-09",3,1611.8,438,437.33
6084954538,"2021-10-09",4,1609.7,472,471.89
6084954538,"2021-10-09",5,1608.2,464,464.33
6084954538,"2021-10-09",6,1608.3,440,440.28
6084954538,"2021-10-09",7,1608.5,439,439.23
6084954538,"2021-10-09",8,1610.8,454,453.59
6084954538,"2021-10-09",9,1610.3,453,452.73
6084954538,"2021-10-09",10,1608.4,400,400.23
6084954538,"2021-10-09",11,164.9,41,400.14
6095682413,"2021-10-11",1,1611.2,457,456.47
6095682413,"2021-10-11",2,1610.2,488,487.74
6095682413,"2021-10-11",3,1609.2,485,485.04
6095682413,"2021-10-11",4,1607.8,483,483.46
6095682413,"2021-10-11",5,1611.7,467,466.32
6095682413,"2021-10-11",6,1607.4,439,439.53
6095682413,"2021-10-11",7,1611,427,426.56
6095682413,"2021-10-11",8,1606.7,415,415.68
6095682413,"2021-10-11",9,591.9,143,388.81
6105412250,"2021-10-13",1,1611.7,470,469.31
6105412250,"2021-10-13",2,1609.2,478,478.04
6105412250,"2021-10-13",3,1609.5,471,470.95
6105412250,"2021-10-13",4,1607,460,460.67
6105412250,"2021-10-13",5,1611.8,433,432.34
6105412250,"2021-10-13",6,1609.4,474,473.98
6105412250,"2021-10-13",7,1609.4,451,450.98
6105412250,"2021-10-13",8,1630.1,419,413.66
6105412250,"2021-10-13",9,188.6,45,383.99
6114919976,"2021-10-15",1,1612.3,456,455.16
6114919976,"2021-10-15",2,1609.4,484,483.98
6114919976,"2021-10-15",3,1606.7,478,478.79
6114919976,"2021-10-15",4,1612,432,431.29
6114919976,"2021-10-15",5,1607.9,462,462.41
6114919976,"2021-10-15",6,1611.1,461,460.5
6114919976,"2021-10-15",7,1606.9,434,434.66
6114919976,"2021-10-15",8,1610.6,447,446.65
6114919976,"2021-10-15",9,70,18,413.83
6119241544,"2021-10-16",1,1611.5,436,435.42
6119241544,"2021-10-16",2,1607.3,516,516.65
6119241544,"2021-10-16",3,1612.1,458,457.22
6119241544,"2021-10-16",4,1610.2,496,495.74
6119241544,"2021-10-16",5,1607.3,439,439.56
6119241544,"2021-10-16",6,1610.1,461,460.78
6119241544,"2021-10-16",7,1607.8,468,468.45
6119241544,"2021-10-16",8,1608.9,431,431.12
6119241544,"2021-10-16",9,737.1,183,399.55
6129824465,"2021-10-18",1,1613.1,445,443.96
6129824465,"2021-10-18",2,1608,450,450.37
6129824465,"2021-10-18",3,1609.4,473,472.98
6129824465,"2021-10-18",4,1608.3,456,456.29
6129824465,"2021-10-18",5,1608.4,464,464.27
6129824465,"2021-10-18",6,1610.5,434,433.69
6129824465,"2021-10-18",7,1610,426,425.83
6129824465,"2021-10-18",8,1610.6,412,411.68
6129824465,"2021-10-18",9,207,50,388.73
6141153523,"2021-10-20",1,1611.1,470,469.49
6141153523,"2021-10-20",2,1608.3,450,450.29
6141153523,"2021-10-20",3,1609.8,510,509.85
6141153523,"2021-10-20",4,1608.4,455,455.27
6141153523,"2021-10-20",5,1609.6,484,483.92
6141153523,"2021-10-20",6,1611.7,493,492.28
6141153523,"2021-10-20",7,1609.9,441,440.85
6141153523,"2021-10-20",8,1608.1,453,453.35
6141153523,"2021-10-20",9,874.3,221,406.8
6148533747,"2021-10-22",1,1611.6,468,467.34
6148533747,"2021-10-22",2,1609.5,454,453.95
6148533747,"2021-10-22",3,1607,455,455.66
6148533747,"2021-10-22",4,1611,478,477.51
6148533747,"2021-10-22",5,1630.5,517,510.29
6148533747,"2021-10-22",6,1589.1,443,448.64
6148533747,"2021-10-22",7,1608.8,434,434.15
6148533747,"2021-10-22",8,1609.3,425,425.01
6148533747,"2021-10-22",9,401,104,417.38
6152813287,"2021-10-23",1,1609.8,477,476.86
6152813287,"2021-10-23",2,1609.1,465,465.07
6152813287,"2021-10-23",3,1610.1,468,467.78
6152813287,"2021-10-23",4,1610.5,482,481.65
6152813287,"2021-10-23",5,1607.3,483,483.61
6152813287,"2021-10-23",6,1611.4,490,489.37
6152813287,"2021-10-23",7,1608.1,434,434.33
6152813287,"2021-10-23",8,1287.9,362,452.35
6163000995,"2021-10-25",1,1610.5,458,457.67
6163000995,"2021-10-25",2,1609.2,461,461.04
6163000995,"2021-10-25",3,1610.4,491,490.68
6163000995,"2021-10-25",4,1608.6,462,462.21
6163000995,"2021-10-25",5,1608.9,480,480.13
6163000995,"2021-10-25",6,1609.9,484,483.83
6163000995,"2021-10-25",7,1610.3,449,448.73
6163000995,"2021-10-25",8,1608.9,439,439.12
6163000995,"2021-10-25",9,51.5,13,406.24
6172947655,"2021-10-27",1,1611.6,464,463.35
6172947655,"2021-10-27",2,1607.3,451,451.57
6172947655,"2021-10-27",3,1610.2,441,440.76
6172947655,"2021-10-27",4,1610.6,455,454.64
6172947655,"2021-10-27",5,1608.9,457,457.12
6172947655,"2021-10-27",6,1608.8,477,477.16
6172947655,"2021-10-27",7,1610,453,452.81
6172947655,"2021-10-27",8,1610.6,446,445.65
6172947655,"2021-10-27",9,1464.7,438,481.25
6181577581,"2021-10-29",1,1611,506,505.48
6181577581,"2021-10-29",2,1609.6,511,510.92
6181577581,"2021-10-29",3,1609.4,528,527.98
6181577581,"2021-10-29",4,1607.6,523,523.57
6181577581,"2021-10-29",5,1610.9,523,522.49
6181577581,"2021-10-29",6,1609.1,526,526.08
6181577581,"2021-10-29",7,1610.4,559,558.63
6181577581,"2021-10-29",8,861.4,277,517.51
6190291653,"2021-10-31",1,1610.7,475,474.6
6190291653,"2021-10-31",2,1610.9,472,471.54
6190291653,"2021-10-31",3,1607.5,499,499.57
6190291653,"2021-10-31",4,1609.4,494,493.98
6190291653,"2021-10-31",5,1609.1,468,468.07
6190291653,"2021-10-31",6,1610.3,503,502.7
6190291653,"2021-10-31",7,1608.8,469,469.16
6190291653,"2021-10-31",8,1610.8,492,491.55
6190291653,"2021-10-31",9,1609.9,454,453.84
6190291653,"2021-10-31",10,972.6,265,438.49
6195275416,"2021-11-01",1,1610.5,477,476.66
6195275416,"2021-11-01",2,1610.5,465,464.67
6195275416,"2021-11-01",3,1607.1,488,488.68
6195275416,"2021-11-01",4,1612.6,508,506.97
6195275416,"2021-11-01",5,1608.4,474,474.28
6195275416,"2021-11-01",6,1607.3,497,497.63
6195275416,"2021-11-01",7,1611.7,459,458.33
6195275416,"2021-11-01",8,1608.5,440,440.23
6195275416,"2021-11-01",9,28.5,8,451.74
6204725790,"2021-11-03",1,1611.8,478,477.27
6204725790,"2021-11-03",2,1609.8,475,474.86
6204725790,"2021-11-03",3,1606.7,468,468.77
6204725790,"2021-11-03",4,1609.3,506,506.01
6204725790,"2021-11-03",5,1610.5,472,471.66
6204725790,"2021-11-03",6,1609.7,449,448.9
6204725790,"2021-11-03",7,1608.4,466,466.27
6204725790,"2021-11-03",8,1608.6,474,474.22
6204725790,"2021-11-03",9,1610,459,458.81
6204725790,"2021-11-03",10,1105.3,302,439.72
6213686709,"2021-11-05",1,1610.7,475,474.6
6213686709,"2021-11-05",2,1610.7,484,483.59
6213686709,"2021-11-05",3,1608.2,481,481.34
6213686709,"2021-11-05",4,1608,513,513.43
6213686709,"2021-11-05",5,1610.5,510,509.63
6213686709,"2021-11-05",6,1610.2,444,443.76
6213686709,"2021-11-05",7,1607.4,489,489.59
6213686709,"2021-11-05",8,1612.6,479,478.03
6213686709,"2021-11-05",9,1607.1,453,453.63
6213686709,"2021-11-05",10,11.2,3,431.07
6217839240,"2021-11-06",1,1611.6,455,454.36
6217839240,"2021-11-06",2,1610.1,473,472.78
6217839240,"2021-11-06",3,1608.3,520,520.34
6217839240,"2021-11-06",4,1609.7,420,419.91
6217839240,"2021-11-06",5,1609.1,449,449.07
6217839240,"2021-11-06",6,1608.6,438,438.2
6217839240,"2021-11-06",7,1609.4,445,444.98
6217839240,"2021-11-06",8,1610.2,419,418.78
6217839240,"2021-11-06",9,1388.6,346,401
6227910331,"2021-11-08",1,1612.3,483,482.11
6227910331,"2021-11-08",2,1607.8,502,502.48
6227910331,"2021-11-08",3,1610.7,491,490.59
6227910331,"2021-11-08",4,1610.1,522,521.75
6227910331,"2021-11-08",5,1607.4,512,512.62
6227910331,"2021-11-08",6,1609.7,481,480.89
6227910331,"2021-11-08",7,1607.9,495,495.44
6227910331,"2021-11-08",8,1611,464,463.52
6227910331,"2021-11-08",9,869.6,229,423.8
6237093672,"2021-11-10",1,1609.5,481,480.95
6237093672,"2021-11-10",2,1611.3,494,493.4
6237093672,"2021-11-10",3,1608.2,485,485.34
6237093672,"2021-11-10",4,1611.2,457,456.47
6237093672,"2021-11-10",5,1607.6,451,451.49
6237093672,"2021-11-10",6,1610.1,492,491.77
6237093672,"2021-11-10",7,1609.8,535,534.85
6237093672,"2021-11-10",8,1607.8,483,483.46
6237093672,"2021-11-10",9,1608.7,416,416.17
6237093672,"2021-11-10",10,579.6,145,402.61
6246081744,"2021-11-12",1,1611.1,484,483.47
6246081744,"2021-11-12",2,1608,504,504.42
6246081744,"2021-11-12",3,1610.5,482,481.65
6246081744,"2021-11-12",4,1608.6,450,450.21
6246081744,"2021-11-12",5,1609.1,456,456.07
6246081744,"2021-11-12",6,1609.5,460,459.95
6246081744,"2021-11-12",7,1609.2,465,465.04
6246081744,"2021-11-12",8,1609.7,427,426.9
6246081744,"2021-11-12",9,286.4,73,410.2
6250145215,"2021-11-13",1,1612.8,485,483.96
6250145215,"2021-11-13",2,1607.5,486,486.56
6250145215,"2021-11-13",3,1609.7,483,482.89
6250145215,"2021-11-13",4,1610.6,436,435.66
6250145215,"2021-11-13",5,1609.8,467,466.87
6250145215,"2021-11-13",6,1607.9,436,436.39
6250145215,"2021-11-13",7,1608.5,413,413.22
6250145215,"2021-11-13",8,1609.3,394,394.01
6250145215,"2021-11-13",9,380.4,93,393.45
6259855472,"2021-11-15",1,1609.5,466,465.95
6259855472,"2021-11-15",2,1610.7,503,502.58
6259855472,"2021-11-15",3,1608.6,479,479.22
6259855472,"2021-11-15",4,1611.2,487,486.44
6259855472,"2021-11-15",5,1607.9,449,449.4
6259855472,"2021-11-15",6,1610,459,458.81
6259855472,"2021-11-15",7,1608.5,442,442.23
6259855472,"2021-11-15",8,1609.1,464,464.07
6259855472,"2021-11-15",9,643.8,154,384.96
6268802458,"2021-11-17",1,1610.2,485,484.74
6268802458,"2021-11-17",2,1609.5,501,500.95
6268802458,"2021-11-17",3,1631.3,508,501.16
6268802458,"2021-11-17",4,1587.1,457,463.4
6268802458,"2021-11-17",5,1609.2,435,435.04
6268802458,"2021-11-17",6,1609.8,437,436.88
6268802458,"2021-11-17",7,1626.5,485,479.88
6268802458,"2021-11-17",8,1594.7,450,454.13
6268802458,"2021-11-17",9,1126.6,308,439.98
6277645528,"2021-11-19",1,1612,469,468.23
6277645528,"2021-11-19",2,1609,521,521.11
6277645528,"2021-11-19",3,1607.3,526,526.67
6277645528,"2021-11-19",4,1610.4,479,478.68
6277645528,"2021-11-19",5,1608.3,473,473.31
6277645528,"2021-11-19",6,1609.9,533,532.81
6277645528,"2021-11-19",7,1612.1,450,449.23
6277645528,"2021-11-19",8,1607.6,411,411.44
6277645528,"2021-11-19",9,1264.2,340,432.82
6281634655,"2021-11-20",1,1611.7,481,480.3
6281634655,"2021-11-20",2,1607.3,478,478.61
6281634655,"2021-11-20",3,1612.1,600,598.97
6281634655,"2021-11-20",4,1606.7,507,507.83
6281634655,"2021-11-20",5,1611,441,440.55
6281634655,"2021-11-20",6,1608.3,480,480.31
6281634655,"2021-11-20",7,1608.5,428,428.22
6281634655,"2021-11-20",8,1611.1,406,405.56
6281634655,"2021-11-20",9,1072.2,255,382.75
6291108737,"2021-11-22",1,1612.1,496,495.15
6291108737,"2021-11-22",2,1608.9,523,523.14
6291108737,"2021-11-22",3,1609.1,524,524.08
6291108737,"2021-11-22",4,1607.9,494,494.44
6291108737,"2021-11-22",5,1609.5,486,485.95
6291108737,"2021-11-22",6,1611.4,462,461.41
6291108737,"2021-11-22",7,1607.5,497,497.57
6291108737,"2021-11-22",8,1608.4,451,451.26
6291108737,"2021-11-22",9,422.7,122,464.49
6299787269,"2021-11-24",1,1612.5,485,484.05
6299787269,"2021-11-24",2,1606.3,515,515.97
6299787269,"2021-11-24",3,1609.3,524,524.01
6299787269,"2021-11-24",4,1611.8,519,518.21
6299787269,"2021-11-24",5,1608.3,482,482.31
6299787269,"2021-11-24",6,1608.9,471,471.13
6299787269,"2021-11-24",7,1608.6,475,475.22
6299787269,"2021-11-24",8,1611.5,412,411.45
6299787269,"2021-11-24",9,58.4,15,413.36
6308241848,"2021-11-26",1,1632.6,494,486.96
6308241848,"2021-11-26",2,1587.6,486,492.66
6308241848,"2021-11-26",3,1610.1,503,502.76
6308241848,"2021-11-26",4,1610.2,472,471.75
6308241848,"2021-11-26",5,1607.3,519,519.66
6308241848,"2021-11-26",6,1608.4,445,445.26
6308241848,"2021-11-26",7,1612.4,447,446.15
6308241848,"2021-11-26",8,1083.9,280,415.74
6311862076,"2021-11-27",1,1611.5,519,518.3
6311862076,"2021-11-27",2,1608.6,494,494.23
6311862076,"2021-11-27",3,1610.4,492,491.68
6311862076,"2021-11-27",4,1607.3,477,477.61
6311862076,"2021-11-27",5,1610.4,478,477.69
6311862076,"2021-11-27",6,1610.5,487,486.65
6311862076,"2021-11-27",7,1608.6,510,510.23
6311862076,"2021-11-27",8,1611.2,425,424.51
6311862076,"2021-11-27",9,363.7,89,393.82
6324338741,"2021-11-30",1,1611.5,602,601.19
6324338741,"2021-11-30",2,1607.9,562,562.5
6324338741,"2021-11-30",3,500.7,171,549.62
6328584716,"2021-12-01",1,1611.9,581,580.08
6328584716,"2021-12-01",2,1607.2,566,566.75
6328584716,"2021-12-01",3,1609.5,556,555.94
6328584716,"2021-12-01",4,1610.9,523,522.49
6328584716,"2021-12-01",5,1609.4,498,497.98
6328584716,"2021-12-01",6,34.6,11,511.64
6336822266,"2021-12-03",1,1612.3,487,486.11
6336822266,"2021-12-03",2,1606.6,491,491.84
6336822266,"2021-12-03",3,1609.8,502,501.86
6336822266,"2021-12-03",4,1610.4,487,486.68
6336822266,"2021-12-03",5,1608.8,503,503.17
6336822266,"2021-12-03",6,1608.3,504,504.33
6336822266,"2021-12-03",7,1610.3,491,490.71
6336822266,"2021-12-03",8,981.8,355,581.91
6344817945,"2021-12-05",1,1610.7,509,508.57
6344817945,"2021-12-05",2,1610.4,518,517.66
6344817945,"2021-12-05",3,1608.1,502,502.39
6344817945,"2021-12-05",4,1610.6,503,502.61
6344817945,"2021-12-05",5,1608.4,512,512.3
6344817945,"2021-12-05",6,1607.9,513,513.46
6344817945,"2021-12-05",7,1610.9,490,489.53
6344817945,"2021-12-05",8,1610.2,487,486.74
6344817945,"2021-12-05",9,731.7,218,479.48
6349320061,"2021-12-06",1,1612,497,496.18
6349320061,"2021-12-06",2,1609.1,510,510.08
6349320061,"2021-12-06",3,1607.1,502,502.7
6349320061,"2021-12-06",4,1611.4,510,509.35
6349320061,"2021-12-06",5,1609.7,486,485.89
6349320061,"2021-12-06",6,1609.1,508,508.08
6349320061,"2021-12-06",7,1609.9,500,499.83
6349320061,"2021-12-06",8,1608.4,481,481.28
6349320061,"2021-12-06",9,382.2,106,446.34
6357344162,"2021-12-08",1,1610.7,507,506.57
6357344162,"2021-12-08",2,1609,489,489.1
6357344162,"2021-12-08",3,1609.5,485,484.95
6357344162,"2021-12-08",4,1611.8,493,492.25
6357344162,"2021-12-08",5,1607.8,536,536.51
6357344162,"2021-12-08",6,1608.3,567,567.37
6357344162,"2021-12-08",7,1610.1,493,492.77
6357344162,"2021-12-08",8,1608.1,501,501.39
6357344162,"2021-12-08",9,535.9,164,492.5
6365314706,"2021-12-10",1,1614.1,481,479.58
