energyType,epochTimestamp,kWh,dateTime
gas,1691758800,0.0,2023-08-11T13:00:00Z
electricity,1691760600,1.478,2023-08-11T13:30:00Z
gas,1691760600,0.0,2023-08-11T13:30:00Z
electricity,1691762400,0.401,2023-08-11T14:00:00Z
gas,1691762400,0.0,2023-08-11T14:00:00Z
electricity,1691764200,0.319,2023-08-11T14:30:00Z
gas,1691764200,0.0,2023-08-11T14:30:00Z
electricity,1691766000,1.222,2023-08-11T15:00:00Z
gas,1691766000,0.0,2023-08-11T15:00:00Z
electricity,1691767800,0.874,2023-08-11T15:30:00Z
gas,1691767800,0.0,2023-08-11T15:30:00Z
electricity,1691769600,0.394,2023-08-11T16:00:00Z
gas,1691769600,0.0,2023-08-11T16:00:00Z
electricity,1691771400,0.091,2023-08-11T16:30:00Z
gas,1691771400,0.0,2023-08-11T16:30:00Z
electricity,1691773200,0.647,2023-08-11T17:00:00Z
gas,1691773200,6.637,2023-08-11T17:00:00Z
electricity,1691775000,1.016,2023-08-11T17:30:00Z
gas,1691775000,1.191,2023-08-11T17:30:00Z
electricity,1691776800,0.988,2023-08-11T18:00:00Z
gas,1691776800,7.982,2023-08-11T18:00:00Z
electricity,1691778600,1.469,2023-08-11T18:30:00Z
gas,1691778600,1.142,2023-08-11T18:30:00Z
electricity,1691780400,0.9,2023-08-11T19:00:00Z
gas,1691780400,2.561,2023-08-11T19:00:00Z
electricity,1691782200,0.203,2023-08-11T19:30:00Z
gas,1691782200,1.473,2023-08-11T19:30:00Z
electricity,1691784000,0.737,2023-08-11T20:00:00Z
gas,1691784000,2.575,2023-08-11T20:00:00Z
electricity,1691785800,0.225,2023-08-11T20:30:00Z
gas,1691785800,7.475,2023-08-11T20:30:00Z
electricity,1691787600,0.792,2023-08-11T21:00:00Z
gas,1691787600,1.559,2023-08-11T21:00:00Z
electricity,1691789400,1.172,2023-08-11T21:30:00Z
gas,1691789400,7.272,2023-08-11T21:30:00Z
electricity,1691791200,1.281,2023-08-11T22:00:00Z
gas,1691791200,0.0,2023-08-11T22:00:00Z
electricity,1691793000,1.022,2023-08-11T22:30:00Z
gas,1691793000,0.0,2023-08-11T22:30:00Z
electricity,1691794800,1.167,2023-08-11T23:00:00Z
gas,1691794800,0.0,2023-08-11T23:00:00Z
electricity,1691796600,0.945,2023-08-11T23:30:00Z
gas,1691796600,0.0,2023-08-11T23:30:00Z
electricity,1691798400,1.312,2023-08-12T00:00:00Z
gas,1691798400,0.0,2023-08-12T00:00:00Z
electricity,1691800200,1.201,2023-08-12T00:30:00Z
gas,1691800200,0.0,2023-08-12T00:30:00Z
electricity,1691802000,0.687,2023-08-12T01:00:00Z
gas,1691802000,0.0,2023-08-12T01:00:00Z
electricity,1691803800,1.376,2023-08-12T01:30:00Z
gas,1691803800,0.0,2023-08-12T01:30:00Z
electricity,1691805600,0.141,2023-08-12T02:00:00Z
gas,1691805600,0.0,2023-08-12T02:00:00Z
electricity,1691807400,1.351,2023-08-12T02:30:00Z
gas,1691807400,0.0,2023-08-12T02:30:00Z
electricity,1691809200,1.023,2023-08-12T03:00:00Z
gas,1691809200,0.0,2023-08-12T03:00:00Z
electricity,1691811000,0.538,2023-08-12T03:30:00Z
gas,1691811000,0.0,2023-08-12T03:30:00Z
electricity,1691812800,0.941,2023-08-12T04:00:00Z
gas,1691812800,0.0,2023-08-12T04:00:00Z
electricity,1691814600,0.576,2023-08-12T04:30:00Z
gas,1691814600,0.0,2023-08-12T04:30:00Z
electricity,1691816400,1.12,2023-08-12T05:00:00Z
gas,1691816400,5.429,2023-08-12T05:00:00Z
electricity,1691818200,1.286,2023-08-12T05:30:00Z
gas,1691818200,0.945,2023-08-12T05:30:00Z
electricity,1691820000,0.06,2023-08-12T06:00:00Z
gas,1691820000,0.811,2023-08-12T06:00:00Z
electricity,1691821800,0.521,2023-08-12T06:30:00Z
gas,1691821800,2.645,2023-08-12T06:30:00Z
electricity,1691823600,0.948,2023-08-12T07:00:00Z
gas,1691823600,7.481,2023-08-12T07:00:00Z
electricity,1691825400,0.89,2023-08-12T07:30:00Z
gas,1691825400,6.672,2023-08-12T07:30:00Z
electricity,1691827200,1.083,2023-08-12T08:00:00Z
gas,1691827200,5.937,2023-08-12T08:00:00Z
electricity,1691829000,1.098,2023-08-12T08:30:00Z
gas,1691829000,6.524,2023-08-12T08:30:00Z
electricity,1691830800,0.924,2023-08-12T09:00:00Z
gas,1691830800,0.0,2023-08-12T09:00:00Z
electricity,1691832600,0.884,2023-08-12T09:30:00Z
gas,1691832600,0.0,2023-08-12T09:30:00Z
electricity,1691834400,0.371,2023-08-12T10:00:00Z
gas,1691834400,0.0,2023-08-12T10:00:00Z
electricity,1691836200,0.063,2023-08-12T10:30:00Z
gas,1691836200,0.0,2023-08-12T10:30:00Z
electricity,1691838000,0.47,2023-08-12T11:00:00Z
gas,1691838000,0.0,2023-08-12T11:00:00Z
electricity,1691839800,1.222,2023-08-12T11:30:00Z
gas,1691839800,0.0,2023-08-12T11:30:00Z
electricity,1691841600,1.17,2023-08-12T12:00:00Z
gas,1691841600,0.0,2023-08-12T12:00:00Z
electricity,1691843400,0.036,2023-08-12T12:30:00Z
gas,1691843400,0.0,2023-08-12T12:30:00Z
electricity,1691845200,1.095,2023-08-12T13:00:00Z
gas,1691845200,0.0,2023-08-12T13:00:00Z
electricity,1691847000,1.195,2023-08-12T13:30:00Z
gas,1691847000,0.0,2023-08-12T13:30:00Z
electricity,1691848800,1.204,2023-08-12T14:00:00Z
gas,1691848800,0.0,2023-08-12T14:00:00Z
electricity,1691850600,1.109,2023-08-12T14:30:00Z
gas,1691850600,0.0,2023-08-12T14:30:00Z
electricity,1691852400,0.592,2023-08-12T15:00:00Z
gas,1691852400,0.0,2023-08-12T15:00:00Z
electricity,1691854200,0.975,2023-08-12T15:30:00Z
gas,1691854200,0.0,2023-08-12T15:30:00Z
electricity,1691856000,0.517,2023-08-12T16:00:00Z
gas,1691856000,0.0,2023-08-12T16:00:00Z
electricity,1691857800,1.247,2023-08-12T16:30:00Z
gas,1691857800,0.0,2023-08-12T16:30:00Z
electricity,1691859600,0.348,2023-08-12T17:00:00Z
gas,1691859600,1.464,2023-08-12T17:00:00Z
electricity,1691861400,1.397,2023-08-12T17:30:00Z
gas,1691861400,5.736,2023-08-12T17:30:00Z
electricity,1691863200,0.515,2023-08-12T18:00:00Z
gas,1691863200,2.633,2023-08-12T18:00:00Z
electricity,1691865000,1.007,2023-08-12T18:30:00Z
gas,1691865000,5.269,2023-08-12T18:30:00Z
electricity,1691866800,0.61,2023-08-12T19:00:00Z
gas,1691866800,0.47,2023-08-12T19:00:00Z
electricity,1691868600,0.971,2023-08-12T19:30:00Z
gas,1691868600,7.899,2023-08-12T19:30:00Z
electricity,1691870400,0.169,2023-08-12T20:00:00Z
gas,1691870400,1.863,2023-08-12T20:00:00Z
electricity,1691872200,1.152,2023-08-12T20:30:00Z
gas,1691872200,3.664,2023-08-12T20:30:00Z
electricity,1691874000,0.219,2023-08-12T21:00:00Z
gas,1691874000,6.395,2023-08-12T21:00:00Z
electricity,1691875800,1.398,2023-08-12T21:30:00Z
gas,1691875800,5.653,2023-08-12T21:30:00Z
electricity,1691877600,0.799,2023-08-12T22:00:00Z
gas,1691877600,0.0,2023-08-12T22:00:00Z
electricity,1691879400,0.158,2023-08-12T22:30:00Z
gas,1691879400,0.0,2023-08-12T22:30:00Z
electricity,1691881200,0.251,2023-08-12T23:00:00Z
gas,1691881200,0.0,2023-08-12T23:00:00Z
electricity,1691883000,0.655,2023-08-12T23:30:00Z
gas,1691883000,0.0,2023-08-12T23:30:00Z
electricity,1691884800,0.357,2023-08-13T00:00:00Z
gas,1691884800,0.0,2023-08-13T00:00:00Z
electricity,1691886600,0.605,2023-08-13T00:30:00Z
gas,1691886600,0.0,2023-08-13T00:30:00Z
electricity,1691888400,0.462,2023-08-13T01:00:00Z
gas,1691888400,0.0,2023-08-13T01:00:00Z
electricity,1691890200,1.096,2023-08-13T01:30:00Z
gas,1691890200,0.0,2023-08-13T01:30:00Z
electricity,1691892000,1.417,2023-08-13T02:00:00Z
gas,1691892000,0.0,2023-08-13T02:00:00Z
electricity,1691893800,0.72,2023-08-13T02:30:00Z
gas,1691893800,0.0,2023-08-13T02:30:00Z
electricity,1691895600,0.378,2023-08-13T03:00:00Z
gas,1691895600,0.0,2023-08-13T03:00:00Z
electricity,1691897400,0.697,2023-08-13T03:30:00Z
gas,1691897400,0.0,2023-08-13T03:30:00Z
electricity,1691899200,1.212,2023-08-13T04:00:00Z
gas,1691899200,0.0,2023-08-13T04:00:00Z
electricity,1691901000,0.204,2023-08-13T04:30:00Z
gas,1691901000,0.0,2023-08-13T04:30:00Z
electricity,1691902800,0.248,2023-08-13T05:00:00Z
gas,1691902800,5.775,2023-08-13T05:00:00Z
electricity,1691904600,1.38,2023-08-13T05:30:00Z
gas,1691904600,1.068,2023-08-13T05:30:00Z
electricity,1691906400,0.622,2023-08-13T06:00:00Z
gas,1691906400,9.183,2023-08-13T06:00:00Z
electricity,1691908200,1.202,2023-08-13T06:30:00Z
gas,1691908200,4.265,2023-08-13T06:30:00Z
electricity,1691910000,0.887,2023-08-13T07:00:00Z
gas,1691910000,7.809,2023-08-13T07:00:00Z
electricity,1691911800,1.192,2023-08-13T07:30:00Z
gas,1691911800,2.56,2023-08-13T07:30:00Z
electricity,1691913600,1.14,2023-08-13T08:00:00Z
gas,1691913600,5.483,2023-08-13T08:00:00Z
electricity,1691915400,0.081,2023-08-13T08:30:00Z
gas,1691915400,8.089,2023-08-13T08:30:00Z
electricity,1691917200,0.828,2023-08-13T09:00:00Z
gas,1691917200,0.0,2023-08-13T09:00:00Z
electricity,1691919000,0.084,2023-08-13T09:30:00Z
gas,1691919000,0.0,2023-08-13T09:30:00Z
electricity,1691920800,0.907,2023-08-13T10:00:00Z
gas,1691920800,0.0,2023-08-13T10:00:00Z
electricity,1691922600,0.717,2023-08-13T10:30:00Z
gas,1691922600,0.0,2023-08-13T10:30:00Z
electricity,1691924400,1.041,2023-08-13T11:00:00Z
gas,1691924400,0.0,2023-08-13T11:00:00Z
electricity,1691926200,1.415,2023-08-13T11:30:00Z
gas,1691926200,0.0,2023-08-13T11:30:00Z
electricity,1691928000,1.178,2023-08-13T12:00:00Z
gas,1691928000,0.0,2023-08-13T12:00:00Z
electricity,1691929800,0.177,2023-08-13T12:30:00Z
gas,1691929800,0.0,2023-08-13T12:30:00Z
electricity,1691931600,1.187,2023-08-13T13:00:00Z
gas,1691931600,0.0,2023-08-13T13:00:00Z
electricity,1691933400,0.072,2023-08-13T13:30:00Z
gas,1691933400,0.0,2023-08-13T13:30:00Z
electricity,1691935200,0.591,2023-08-13T14:00:00Z
gas,1691935200,0.0,2023-08-13T14:00:00Z
electricity,1691937000,0.35,2023-08-13T14:30:00Z
gas,1691937000,0.0,2023-08-13T14:30:00Z
electricity,1691938800,0.466,2023-08-13T15:00:00Z
gas,1691938800,0.0,2023-08-13T15:00:00Z
electricity,1691940600,0.439,2023-08-13T15:30:00Z
gas,1691940600,0.0,2023-08-13T15:30:00Z
electricity,1691942400,0.507,2023-08-13T16:00:00Z
gas,1691942400,0.0,2023-08-13T16:00:00Z
electricity,1691944200,0.166,2023-08-13T16:30:00Z
gas,1691944200,0.0,2023-08-13T16:30:00Z
electricity,1691946000,0.408,2023-08-13T17:00:00Z
gas,1691946000,4.64,2023-08-13T17:00:00Z
electricity,1691947800,0.676,2023-08-13T17:30:00Z
gas,1691947800,6.038,2023-08-13T17:30:00Z
electricity,1691949600,0.15,2023-08-13T18:00:00Z
gas,1691949600,3.812,2023-08-13T18:00:00Z
electricity,1691951400,1.06,2023-08-13T18:30:00Z
gas,1691951400,7.08,2023-08-13T18:30:00Z
electricity,1691953200,1.003,2023-08-13T19:00:00Z
gas,1691953200,0.665,2023-08-13T19:00:00Z
electricity,1691955000,0.602,2023-08-13T19:30:00Z
gas,1691955000,6.659,2023-08-13T19:30:00Z
electricity,1691956800,0.719,2023-08-13T20:00:00Z
gas,1691956800,9.067,2023-08-13T20:00:00Z
electricity,1691958600,0.823,2023-08-13T20:30:00Z
gas,1691958600,3.859,2023-08-13T20:30:00Z
electricity,1691960400,0.882,2023-08-13T21:00:00Z
gas,1691960400,9.524,2023-08-13T21:00:00Z
electricity,1691962200,1.161,2023-08-13T21:30:00Z
gas,1691962200,7.785,2023-08-13T21:30:00Z
electricity,1691964000,0.403,2023-08-13T22:00:00Z
gas,1691964000,0.0,2023-08-13T22:00:00Z
electricity,1691965800,1.34,2023-08-13T22:30:00Z
gas,1691965800,0.0,2023-08-13T22:30:00Z
electricity,1691967600,1.46,2023-08-13T23:00:00Z
gas,1691967600,0.0,2023-08-13T23:00:00Z
electricity,1691969400,0.404,2023-08-13T23:30:00Z
gas,1691969400,0.0,2023-08-13T23:30:00Z
electricity,1691971200,0.938,2023-08-14T00:00:00Z
gas,1691971200,0.0,2023-08-14T00:00:00Z
electricity,1691973000,0.184,2023-08-14T00:30:00Z
gas,1691973000,0.0,2023-08-14T00:30:00Z
electricity,1691974800,1.257,2023-08-14T01:00:00Z
gas,1691974800,0.0,2023-08-14T01:00:00Z
electricity,1691976600,0.636,2023-08-14T01:30:00Z
gas,1691976600,0.0,2023-08-14T01:30:00Z
electricity,1691978400,0.461,2023-08-14T02:00:00Z
gas,1691978400,0.0,2023-08-14T02:00:00Z
electricity,1691980200,1.056,2023-08-14T02:30:00Z
gas,1691980200,0.0,2023-08-14T02:30:00Z
electricity,1691982000,0.231,2023-08-14T03:00:00Z
gas,1691982000,0.0,2023-08-14T03:00:00Z
electricity,1691983800,0.458,2023-08-14T03:30:00Z
gas,1691983800,0.0,2023-08-14T03:30:00Z
electricity,1691985600,1.008,2023-08-14T04:00:00Z
gas,1691985600,0.0,2023-08-14T04:00:00Z
electricity,1691987400,0.809,2023-08-14T04:30:00Z
gas,1691987400,0.0,2023-08-14T04:30:00Z
electricity,1691989200,0.313,2023-08-14T05:00:00Z
gas,1691989200,2.734,2023-08-14T05:00:00Z
electricity,1691991000,0.601,2023-08-14T05:30:00Z
gas,1691991000,6.13,2023-08-14T05:30:00Z
electricity,1691992800,1.219,2023-08-14T06:00:00Z
gas,1691992800,3.32,2023-08-14T06:00:00Z
electricity,1691994600,1.208,2023-08-14T06:30:00Z
gas,1691994600,7.465,2023-08-14T06:30:00Z
electricity,1691996400,0.562,2023-08-14T07:00:00Z
gas,1691996400,1.958,2023-08-14T07:00:00Z
electricity,1691998200,0.241,2023-08-14T07:30:00Z
gas,1691998200,0.031,2023-08-14T07:30:00Z
electricity,1692000000,0.834,2023-08-14T08:00:00Z
gas,1692000000,5.585,2023-08-14T08:00:00Z
electricity,1692001800,1.484,2023-08-14T08:30:00Z
gas,1692001800,2.167,2023-08-14T08:30:00Z
electricity,1692003600,1.182,2023-08-14T09:00:00Z
gas,1692003600,0.0,2023-08-14T09:00:00Z
electricity,1692005400,0.808,2023-08-14T09:30:00Z
gas,1692005400,0.0,2023-08-14T09:30:00Z
electricity,1692007200,0.137,2023-08-14T10:00:00Z
gas,1692007200,0.0,2023-08-14T10:00:00Z
electricity,1692009000,0.829,2023-08-14T10:30:00Z
gas,1692009000,0.0,2023-08-14T10:30:00Z
electricity,1692010800,0.792,2023-08-14T11:00:00Z
gas,1692010800,0.0,2023-08-14T11:00:00Z
electricity,1692012600,0.81,2023-08-14T11:30:00Z
gas,1692012600,0.0,2023-08-14T11:30:00Z
electricity,1692014400,0.99,2023-08-14T12:00:00Z
gas,1692014400,0.0,2023-08-14T12:00:00Z
electricity,1692016200,0.65,2023-08-14T12:30:00Z
gas,1692016200,0.0,2023-08-14T12:30:00Z
electricity,1692018000,1.491,2023-08-14T13:00:00Z
gas,1692018000,0.0,2023-08-14T13:00:00Z
electricity,1692019800,0.076,2023-08-14T13:30:00Z
gas,1692019800,0.0,2023-08-14T13:30:00Z
electricity,1692021600,1.026,2023-08-14T14:00:00Z
gas,1692021600,0.0,2023-08-14T14:00:00Z
electricity,1692023400,1.257,2023-08-14T14:30:00Z
gas,1692023400,0.0,2023-08-14T14:30:00Z
electricity,1692025200,0.459,2023-08-14T15:00:00Z
gas,1692025200,0.0,2023-08-14T15:00:00Z
electricity,1692027000,1.445,2023-08-14T15:30:00Z
gas,1692027000,0.0,2023-08-14T15:30:00Z
electricity,1692028800,1.421,2023-08-14T16:00:00Z
gas,1692028800,0.0,2023-08-14T16:00:00Z
electricity,1692030600,0.618,2023-08-14T16:30:00Z
gas,1692030600,0.0,2023-08-14T16:30:00Z
electricity,1692032400,1.248,2023-08-14T17:00:00Z
gas,1692032400,4.009,2023-08-14T17:00:00Z
electricity,1692034200,0.225,2023-08-14T17:30:00Z
gas,1692034200,4.062,2023-08-14T17:30:00Z
electricity,1692036000,0.751,2023-08-14T18:00:00Z
gas,1692036000,1.726,2023-08-14T18:00:00Z
electricity,1692037800,1.451,2023-08-14T18:30:00Z
gas,1692037800,0.566,2023-08-14T18:30:00Z
electricity,1692039600,1.499,2023-08-14T19:00:00Z
gas,1692039600,7.443,2023-08-14T19:00:00Z
electricity,1692041400,1.018,2023-08-14T19:30:00Z
gas,1692041400,5.545,2023-08-14T19:30:00Z
electricity,1692043200,0.74,2023-08-14T20:00:00Z
gas,1692043200,8.314,2023-08-14T20:00:00Z
electricity,1692045000,0.497,2023-08-14T20:30:00Z
gas,1692045000,7.682,2023-08-14T20:30:00Z
electricity,1692046800,1.298,2023-08-14T21:00:00Z
gas,1692046800,8.705,2023-08-14T21:00:00Z
electricity,1692048600,1.38,2023-08-14T21:30:00Z
gas,1692048600,0.087,2023-08-14T21:30:00Z
electricity,1692050400,0.731,2023-08-14T22:00:00Z
gas,1692050400,0.0,2023-08-14T22:00:00Z
electricity,1692052200,1.262,2023-08-14T22:30:00Z
gas,1692052200,0.0,2023-08-14T22:30:00Z
electricity,1692054000,1.032,2023-08-14T23:00:00Z
gas,1692054000,0.0,2023-08-14T23:00:00Z
electricity,1692055800,0.414,2023-08-14T23:30:00Z
gas,1692055800,0.0,2023-08-14T23:30:00Z
electricity,1692057600,0.302,2023-08-15T00:00:00Z
gas,1692057600,0.0,2023-08-15T00:00:00Z
electricity,1692059400,0.954,2023-08-15T00:30:00Z
gas,1692059400,0.0,2023-08-15T00:30:00Z
electricity,1692061200,0.507,2023-08-15T01:00:00Z
gas,1692061200,0.0,2023-08-15T01:00:00Z
electricity,1692063000,0.144,2023-08-15T01:30:00Z
gas,1692063000,0.0,2023-08-15T01:30:00Z
electricity,1692064800,0.291,2023-08-15T02:00:00Z
gas,1692064800,0.0,2023-08-15T02:00:00Z
electricity,1692066600,0.054,2023-08-15T02:30:00Z
gas,1692066600,0.0,2023-08-15T02:30:00Z
electricity,1692068400,0.823,2023-08-15T03:00:00Z
gas,1692068400,0.0,2023-08-15T03:00:00Z
electricity,1692070200,0.846,2023-08-15T03:30:00Z
gas,1692070200,0.0,2023-08-15T03:30:00Z
electricity,1692072000,1.315,2023-08-15T04:00:00Z
gas,1692072000,0.0,2023-08-15T04:00:00Z
electricity,1692073800,1.385,2023-08-15T04:30:00Z
gas,1692073800,0.0,2023-08-15T04:30:00Z
electricity,1692075600,0.855,2023-08-15T05:00:00Z
gas,1692075600,1.588,2023-08-15T05:00:00Z
electricity,1692077400,1.46,2023-08-15T05:30:00Z
gas,1692077400,8.151,2023-08-15T05:30:00Z
electricity,1692079200,0.765,2023-08-15T06:00:00Z
gas,1692079200,1.77,2023-08-15T06:00:00Z
electricity,1692081000,1.348,2023-08-15T06:30:00Z
gas,1692081000,6.51,2023-08-15T06:30:00Z
electricity,1692082800,1.234,2023-08-15T07:00:00Z
gas,1692082800,7.072,2023-08-15T07:00:00Z
electricity,1692084600,1.074,2023-08-15T07:30:00Z
gas,1692084600,5.964,2023-08-15T07:30:00Z
electricity,1692086400,1.497,2023-08-15T08:00:00Z
gas,1692086400,3.665,2023-08-15T08:00:00Z
electricity,1692088200,0.221,2023-08-15T08:30:00Z
gas,1692088200,0.374,2023-08-15T08:30:00Z
electricity,1692090000,0.147,2023-08-15T09:00:00Z
gas,1692090000,0.0,2023-08-15T09:00:00Z
electricity,1692091800,0.835,2023-08-15T09:30:00Z
gas,1692091800,0.0,2023-08-15T09:30:00Z
electricity,1692093600,0.998,2023-08-15T10:00:00Z
gas,1692093600,0.0,2023-08-15T10:00:00Z
electricity,1692095400,1.092,2023-08-15T10:30:00Z
gas,1692095400,0.0,2023-08-15T10:30:00Z
electricity,1692097200,1.353,2023-08-15T11:00:00Z
gas,1692097200,0.0,2023-08-15T11:00:00Z
electricity,1692099000,0.178,2023-08-15T11:30:00Z
gas,1692099000,0.0,2023-08-15T11:30:00Z
electricity,1692100800,0.886,2023-08-15T12:00:00Z
gas,1692100800,0.0,2023-08-15T12:00:00Z
electricity,1692102600,1.126,2023-08-15T12:30:00Z
gas,1692102600,0.0,2023-08-15T12:30:00Z
electricity,1692104400,0.347,2023-08-15T13:00:00Z
gas,1692104400,0.0,2023-08-15T13:00:00Z
electricity,1692106200,0.718,2023-08-15T13:30:00Z
gas,1692106200,0.0,2023-08-15T13:30:00Z
electricity,1692108000,1.48,2023-08-15T14:00:00Z
gas,1692108000,0.0,2023-08-15T14:00:00Z
electricity,1692109800,1.104,2023-08-15T14:30:00Z
gas,1692109800,0.0,2023-08-15T14:30:00Z
electricity,1692111600,0.602,2023-08-15T15:00:00Z
gas,1692111600,0.0,2023-08-15T15:00:00Z
electricity,1692113400,0.068,2023-08-15T15:30:00Z
gas,1692113400,0.0,2023-08-15T15:30:00Z
electricity,1692115200,0.988,2023-08-15T16:00:00Z
gas,1692115200,0.0,2023-08-15T16:00:00Z
electricity,1692117000,0.7,2023-08-15T16:30:00Z
gas,1692117000,0.0,2023-08-15T16:30:00Z
electricity,1692118800,0.61,2023-08-15T17:00:00Z
gas,1692118800,1.677,2023-08-15T17:00:00Z
electricity,1692120600,1.189,2023-08-15T17:30:00Z
gas,1692120600,5.02,2023-08-15T17:30:00Z
electricity,1692122400,0.667,2023-08-15T18:00:00Z
gas,1692122400,9.035,2023-08-15T18:00:00Z
electricity,1692124200,1.241,2023-08-15T18:30:00Z
gas,1692124200,9.935,2023-08-15T18:30:00Z
electricity,1692126000,0.298,2023-08-15T19:00:00Z
gas,1692126000,8.32,2023-08-15T19:00:00Z
electricity,1692127800,0.585,2023-08-15T19:30:00Z
gas,1692127800,6.438,2023-08-15T19:30:00Z
electricity,1692129600,0.264,2023-08-15T20:00:00Z
gas,1692129600,4.887,2023-08-15T20:00:00Z
electricity,1692131400,1.282,2023-08-15T20:30:00Z
gas,1692131400,5.631,2023-08-15T20:30:00Z
electricity,1692133200,0.561,2023-08-15T21:00:00Z
gas,1692133200,8.876,2023-08-15T21:00:00Z
electricity,1692135000,1.15,2023-08-15T21:30:00Z
gas,1692135000,2.111,2023-08-15T21:30:00Z
electricity,1692136800,0.718,2023-08-15T22:00:00Z
gas,1692136800,0.0,2023-08-15T22:00:00Z
electricity,1692138600,1.11,2023-08-15T22:30:00Z
gas,1692138600,0.0,2023-08-15T22:30:00Z
electricity,1692140400,0.665,2023-08-15T23:00:00Z
gas,1692140400,0.0,2023-08-15T23:00:00Z
electricity,1692142200,0.9,2023-08-15T23:30:00Z
gas,1692142200,0.0,2023-08-15T23:30:00Z
electricity,1692144000,0.524,2023-08-16T00:00:00Z
gas,1692144000,0.0,2023-08-16T00:00:00Z
electricity,1692145800,0.377,2023-08-16T00:30:00Z
gas,1692145800,0.0,2023-08-16T00:30:00Z
electricity,1692147600,0.804,2023-08-16T01:00:00Z
gas,1692147600,0.0,2023-08-16T01:00:00Z
electricity,1692149400,1.003,2023-08-16T01:30:00Z
gas,1692149400,0.0,2023-08-16T01:30:00Z
electricity,1692151200,0.656,2023-08-16T02:00:00Z
gas,1692151200,0.0,2023-08-16T02:00:00Z
electricity,1692153000,0.159,2023-08-16T02:30:00Z
gas,1692153000,0.0,2023-08-16T02:30:00Z
electricity,1692154800,0.21,2023-08-16T03:00:00Z
gas,1692154800,0.0,2023-08-16T03:00:00Z
electricity,1692156600,0.699,2023-08-16T03:30:00Z
gas,1692156600,0.0,2023-08-16T03:30:00Z
electricity,1692158400,1.489,2023-08-16T04:00:00Z
gas,1692158400,0.0,2023-08-16T04:00:00Z
electricity,1692160200,0.421,2023-08-16T04:30:00Z
gas,1692160200,0.0,2023-08-16T04:30:00Z
electricity,1692162000,0.35,2023-08-16T05:00:00Z
gas,1692162000,7.294,2023-08-16T05:00:00Z
electricity,1692163800,0.639,2023-08-16T05:30:00Z
gas,1692163800,6.45,2023-08-16T05:30:00Z
electricity,1692165600,0.387,2023-08-16T06:00:00Z
gas,1692165600,9.415,2023-08-16T06:00:00Z
electricity,1692167400,0.163,2023-08-16T06:30:00Z
gas,1692167400,5.879,2023-08-16T06:30:00Z
electricity,1692169200,0.723,2023-08-16T07:00:00Z
gas,1692169200,5.138,2023-08-16T07:00:00Z
electricity,1692171000,1.046,2023-08-16T07:30:00Z
gas,1692171000,5.063,2023-08-16T07:30:00Z
electricity,1692172800,0.315,2023-08-16T08:00:00Z
gas,1692172800,3.435,2023-08-16T08:00:00Z
electricity,1692174600,0.877,2023-08-16T08:30:00Z
gas,1692174600,5.726,2023-08-16T08:30:00Z
electricity,1692176400,0.953,2023-08-16T09:00:00Z
gas,1692176400,0.0,2023-08-16T09:00:00Z
electricity,1692178200,1.075,2023-08-16T09:30:00Z
gas,1692178200,0.0,2023-08-16T09:30:00Z
electricity,1692180000,0.611,2023-08-16T10:00:00Z
gas,1692180000,0.0,2023-08-16T10:00:00Z
electricity,1692181800,1.453,2023-08-16T10:30:00Z
gas,1692181800,0.0,2023-08-16T10:30:00Z
electricity,1692183600,0.449,2023-08-16T11:00:00Z
gas,1692183600,0.0,2023-08-16T11:00:00Z
electricity,1692185400,0.212,2023-08-16T11:30:00Z
gas,1692185400,0.0,2023-08-16T11:30:00Z
electricity,1692187200,0.649,2023-08-16T12:00:00Z
gas,1692187200,0.0,2023-08-16T12:00:00Z
electricity,1692189000,0.528,2023-08-16T12:30:00Z
gas,1692189000,0.0,2023-08-16T12:30:00Z
electricity,1692190800,0.335,2023-08-16T13:00:00Z
gas,1692190800,0.0,2023-08-16T13:00:00Z
electricity,1692192600,1.122,2023-08-16T13:30:00Z
gas,1692192600,0.0,2023-08-16T13:30:00Z
electricity,1692194400,1.378,2023-08-16T14:00:00Z
gas,1692194400,0.0,2023-08-16T14:00:00Z
electricity,1692196200,0.748,2023-08-16T14:30:00Z
gas,1692196200,0.0,2023-08-16T14:30:00Z
electricity,1692198000,1.432,2023-08-16T15:00:00Z
gas,1692198000,0.0,2023-08-16T15:00:00Z
electricity,1692199800,1.347,2023-08-16T15:30:00Z
gas,1692199800,0.0,2023-08-16T15:30:00Z
electricity,1692201600,0.093,2023-08-16T16:00:00Z
gas,1692201600,0.0,2023-08-16T16:00:00Z
electricity,1692203400,0.64,2023-08-16T16:30:00Z
gas,1692203400,0.0,2023-08-16T16:30:00Z
electricity,1692205200,0.176,2023-08-16T17:00:00Z
gas,1692205200,5.251,2023-08-16T17:00:00Z
electricity,1692207000,0.66,2023-08-16T17:30:00Z
gas,1692207000,7.969,2023-08-16T17:30:00Z
electricity,1692208800,1.094,2023-08-16T18:00:00Z
gas,1692208800,9.273,2023-08-16T18:00:00Z
electricity,1692210600,1.386,2023-08-16T18:30:00Z
gas,1692210600,9.662,2023-08-16T18:30:00Z
electricity,1692212400,0.699,2023-08-16T19:00:00Z
gas,1692212400,3.173,2023-08-16T19:00:00Z
electricity,1692214200,0.943,2023-08-16T19:30:00Z
gas,1692214200,3.366,2023-08-16T19:30:00Z
electricity,1692216000,0.937,2023-08-16T20:00:00Z
